source_filename,prompt_index,prompt,title,authors,char_len,lang,token_count,sentence_count,prompt_en,has_role,has_constraints,has_example,has_cot,has_any_structure,imperative_like,interrogative_like
1-s2.0-S147515852500102X-main.pdf,1,Summarize and explain the content.,Human-AI collaborative reading in academic contexts: An exploratory case study,"Dayoung Joo, Diane Belcher",34,en,6,1,Summarize and explain the content.,False,False,False,False,False,True,False
1-s2.0-S1475158525001092-main.pdf,0,"Imagine you are professionals in the IELTS academic world. So please guide me to write something ... and [ChatGPT], you introduce me to some plots to write and explain carefully about that.",Students' self-determination in using machine translation and generative AI tools for English for academic purposes,"Hao Tran, Peter Crosthwaite, Quy Huynh Phu Pham",189,en,37,2,"Imagine you are professionals in the IELTS academic world. So please guide me to write something ... and [ChatGPT], you introduce me to some plots to write and explain carefully about that.",True,False,False,False,True,True,False
1-s2.0-S1475158525001092-main.pdf,1,Imagine you are a professional in IELTS academic writing...,Students' self-determination in using machine translation and generative AI tools for English for academic purposes,"Hao Tran, Peter Crosthwaite, Quy Huynh Phu Pham",59,en,10,1,Imagine you are a professional in IELTS academic writing...,True,False,False,False,True,True,False
1-s2.0-S1871187124001779-main.pdf,0,can you suggest me a creative activity about back to the future song for my 9. grade students?,Zone of proximal creativity: An empirical study on EFL teachers' use of ChatGPT for enhanced practice,Saadet Korucu-Kış,94,en,20,1,can you suggest me a creative activity about back to the future song for my 9. grade students?,False,False,False,False,False,False,True
1-s2.0-S1871187124001779-main.pdf,1,Another assignment that they can do at home or after class it neednt to be related with the cards,Zone of proximal creativity: An empirical study on EFL teachers' use of ChatGPT for enhanced practice,Saadet Korucu-Kış,97,en,20,1,Another assignment that they can do at home or after class it neednt to be related with the cards,False,False,False,False,False,False,False
1-s2.0-S1871187124001779-main.pdf,2,what about poetic expressions,Zone of proximal creativity: An empirical study on EFL teachers' use of ChatGPT for enhanced practice,Saadet Korucu-Kış,29,en,4,1,what about poetic expressions,False,False,False,False,False,False,False
1-s2.0-S1871187124001779-main.pdf,3,What else can you recommend,Zone of proximal creativity: An empirical study on EFL teachers' use of ChatGPT for enhanced practice,Saadet Korucu-Kış,27,en,5,1,What else can you recommend,False,False,False,False,False,False,False
1-s2.0-S1871187124001779-main.pdf,4,hey! how can I use skybox for a unit related to saving the earth,Zone of proximal creativity: An empirical study on EFL teachers' use of ChatGPT for enhanced practice,Saadet Korucu-Kış,64,en,15,2,hey! how can I use skybox for a unit related to saving the earth,False,False,False,False,False,False,False
1-s2.0-S1871187124001779-main.pdf,5,I was thinking of using it tot create inteeractive activities like quizzes and puzzles? Any ideas on it?,Zone of proximal creativity: An empirical study on EFL teachers' use of ChatGPT for enhanced practice,Saadet Korucu-Kış,104,en,20,2,I was thinking of using it tot create inteeractive activities like quizzes and puzzles? Any ideas on it?,False,False,False,False,False,False,True
1-s2.0-S1871187124001779-main.pdf,6,"I am trying to add more creativity to this topic with this tool, how can I do it?",Zone of proximal creativity: An empirical study on EFL teachers' use of ChatGPT for enhanced practice,Saadet Korucu-Kış,81,en,20,1,"I am trying to add more creativity to this topic with this tool, how can I do it?",False,False,False,False,False,False,True
1-s2.0-S1871187124001779-main.pdf,7,Can you find me an online dice,Zone of proximal creativity: An empirical study on EFL teachers' use of ChatGPT for enhanced practice,Saadet Korucu-Kış,30,en,7,1,Can you find me an online dice,False,False,False,False,False,False,False
1-s2.0-S1871187124001779-main.pdf,8,"Your task is to prepare 10 sentences halves of which are missing and to be completed by students at language level A2 and 11-12 years old, using 'should/shouldn't' and some of the following words set: Use public transportation, Pollution, Separate waste properly, Recycling, Plant trees, Deforestation, Save energy, Climate change, Conserve water, Water pollution, Reduce car emissions, Air pollution, Recycle paper and plastic, Waste management, Support wildlife conservation, Biodiversity loss, Turn off the lights, Energy consumption, Minimize plastic usage, Plastic waste.",Zone of proximal creativity: An empirical study on EFL teachers' use of ChatGPT for enhanced practice,Saadet Korucu-Kış,576,en,109,1,"Your task is to prepare 10 sentences halves of which are missing and to be completed by students at language level A2 and 11-12 years old, using 'should/shouldn't' and some of the following words set: Use public transportation, Pollution, Separate waste properly, Recycling, Plant trees, Deforestation, Save energy, Climate change, Conserve water, Water pollution, Reduce car emissions, Air pollution, Recycle paper and plastic, Waste management, Support wildlife conservation, Biodiversity loss, Turn off the lights, Energy consumption, Minimize plastic usage, Plastic waste.",False,True,False,False,True,False,False
1-s2.0-S1871187124001779-main.pdf,9,Find me a goal and objectives for a lesson plan includes students' working on city problems with carde and will be passive grammar,Zone of proximal creativity: An empirical study on EFL teachers' use of ChatGPT for enhanced practice,Saadet Korucu-Kış,130,en,24,1,Find me a goal and objectives for a lesson plan includes students' working on city problems with carde and will be passive grammar,False,False,False,False,False,True,False
1-s2.0-S1871187124001779-main.pdf,10,ok. I want shorter goal,Zone of proximal creativity: An empirical study on EFL teachers' use of ChatGPT for enhanced practice,Saadet Korucu-Kış,23,en,6,2,ok. I want shorter goal,False,False,False,False,False,False,False
1-s2.0-S1871187124001779-main.pdf,11,No need to add grammar focus on goal,Zone of proximal creativity: An empirical study on EFL teachers' use of ChatGPT for enhanced practice,Saadet Korucu-Kış,36,en,8,1,No need to add grammar focus on goal,False,False,False,False,False,False,False
1-s2.0-S1871187124001779-main.pdf,12,"I design a lesson activity including guessing a city by related songs, choosing a random card, acting as the mayor of the card's city, naming the city by a photograph, writing a passive voice patterned statement as a mayor of this city for next election, trying to guess other cards' problems by drawings, drawing theirs, changing the grammar form to active past and gathering other cities' problems as a whole statement. Now write me a goal and objectives related to that. Don't guess",Zone of proximal creativity: An empirical study on EFL teachers' use of ChatGPT for enhanced practice,Saadet Korucu-Kış,485,en,96,3,"I design a lesson activity including guessing a city by related songs, choosing a random card, acting as the mayor of the card's city, naming the city by a photograph, writing a passive voice patterned statement as a mayor of this city for next election, trying to guess other cards' problems by drawings, drawing theirs, changing the grammar form to active past and gathering other cities' problems as a whole statement. Now write me a goal and objectives related to that. Don't guess",True,False,False,False,True,False,False
1-s2.0-S1871187124001779-main.pdf,13,"For post-task part, create a set of sentences (10 sentences are enough) whose halves are missing for students to complete with vocabulary related to environment and environmental issues.",Zone of proximal creativity: An empirical study on EFL teachers' use of ChatGPT for enhanced practice,Saadet Korucu-Kış,186,en,34,1,"For post-task part, create a set of sentences (10 sentences are enough) whose halves are missing for students to complete with vocabulary related to environment and environmental issues.",False,True,False,False,True,False,False
1-s2.0-S187118712500015X-main.pdf,0,Some experts believe children should begin learning a foreign language at primary rather than secondary school. Do the advantages of this outweigh the disadvantages?,The impact of integrating ChatGPT with teachers' feedback on EFL writing skills,"Marjan Asadi, Saman Ebadi, Laleh Mohammadi",165,en,26,2,Some experts believe children should begin learning a foreign language at primary rather than secondary school. Do the advantages of this outweigh the disadvantages?,False,False,False,False,False,False,False
1-s2.0-S187118712500015X-main.pdf,1,"Some believe unpaid community service should be compulsory in high school programs (e.g., working for a charity, improving the neighborhood, or teaching sports to younger children).",The impact of integrating ChatGPT with teachers' feedback on EFL writing skills,"Marjan Asadi, Saman Ebadi, Laleh Mohammadi",181,en,32,1,"Some believe unpaid community service should be compulsory in high school programs (e.g., working for a charity, improving the neighborhood, or teaching sports to younger children).",False,False,True,False,True,False,False
1-s2.0-S187118712500015X-main.pdf,2,"Some people say the best way to improve public health is by increasing the number of sports facilities. However, others believe this would not affect public health and that other measures are required. Discuss both these views and give your own opinion.",The impact of integrating ChatGPT with teachers' feedback on EFL writing skills,"Marjan Asadi, Saman Ebadi, Laleh Mohammadi",253,en,46,3,"Some people say the best way to improve public health is by increasing the number of sports facilities. However, others believe this would not affect public health and that other measures are required. Discuss both these views and give your own opinion.",False,False,False,False,False,False,False
